Income,Age,Sex,Marital status,Education,Occupation,Settlement size,Labels
0.5969328759968887,0.8002709347645922,0.0,0.0,0.6666666666666666,0.5,0.5,3
0.2101234377254223,0.25530032501638056,0.0,0.0,0.0,0.0,0.0,0
0.7892286861223059,0.7365316970790277,0.0,0.0,0.3333333333333333,1.0,1.0,3
0.7414706235206933,0.3774159580727603,1.0,1.0,0.3333333333333333,0.5,0.5,2
0.6512399423376753,0.17018119688128852,1.0,1.0,0.3333333333333333,1.0,0.5,2
0.5196784167936717,0.17018119688128852,1.0,1.0,0.3333333333333333,0.0,0.0,1
0.48496166159499177,0.2815023068272393,0.0,1.0,0.3333333333333333,0.5,1.0,4
0.5526180210343806,0.7093019280871347,0.0,0.0,0.3333333333333333,0.5,0.5,3
0.693822551621369,0.8473581364561391,0.0,0.0,0.6666666666666666,1.0,0.5,3
0.8460092180721741,0.22807055602448756,0.0,0.0,0.0,0.5,1.0,3
0.532208610764679,0.25530032501638056,1.0,1.0,0.3333333333333333,0.5,0.5,2
0.6380492000065198,0.6809604372980553,0.0,0.0,0.3333333333333333,0.5,0.5,3
0.5024975074764095,0.3311141298970859,1.0,1.0,0.3333333333333333,0.5,0.0,1
0.6105125793886106,0.13931966661395867,0.0,1.0,0.3333333333333333,0.5,0.0,4
0.4850614061768004,0.5002536609955746,0.0,0.0,0.3333333333333333,0.5,1.0,3
0.49807925025112854,0.22807055602448756,1.0,1.0,0.3333333333333333,0.5,1.0,2
0.7015497068486894,0.35465096404356755,1.0,1.0,0.3333333333333333,0.5,0.5,2
0.31486879236568693,0.6514125689439356,0.0,0.0,0.3333333333333333,0.0,0.0,0
0.6175158737357377,0.7230503003974533,0.0,0.0,0.3333333333333333,1.0,1.0,3
0.5973820526014757,0.5715233722369266,1.0,1.0,0.6666666666666666,0.0,0.0,1
0.6142585620312003,0.5543800292789753,0.0,0.0,0.3333333333333333,1.0,1.0,3
0.6667912538806713,0.9020533455038442,0.0,0.0,0.6666666666666666,1.0,1.0,3
0.558455103770291,0.44154799357021446,0.0,0.0,0.3333333333333333,0.5,0.5,3
0.661241487417705,0.7230503003974533,0.0,0.0,0.3333333333333333,0.5,1.0,3
0.6494487528793097,0.5368026318436194,0.0,0.0,0.3333333333333333,0.0,0.0,0
0.5629888098639284,0.13931966661395867,0.0,1.0,0.3333333333333333,0.5,0.5,4
0.6726862587519187,0.6205510386766053,1.0,1.0,0.6666666666666666,0.5,1.0,2
0.5980046816575455,0.6663436844942932,0.0,0.0,0.3333333333333333,0.5,0.5,3
0.3782759766827214,0.19972906523540823,1.0,1.0,0.3333333333333333,0.0,0.0,1
0.454825906716366,0.8123455019597325,1.0,1.0,0.6666666666666666,0.0,0.0,1
0.4239505810908971,0.7365316970790277,0.0,0.0,0.3333333333333333,0.0,0.0,0
0.5897523851145394,0.3311141298970859,1.0,1.0,0.3333333333333333,1.0,0.5,2
0.49826939570398615,0.2815023068272393,1.0,1.0,0.3333333333333333,0.5,1.0,2
0.874935194491339,0.6663436844942932,0.0,0.0,0.3333333333333333,0.5,0.5,3
0.6409593948907727,0.35465096404356755,0.0,0.0,0.0,1.0,1.0,3
0.4203485939123881,0.3067512752914814,0.0,0.0,0.0,0.5,1.0,3
0.5005498028131136,0.7879826473541285,0.0,0.0,0.3333333333333333,0.5,0.5,3
0.5251732896146841,0.7627336788898864,0.0,0.0,0.3333333333333333,0.5,0.5,3
0.2985314459705223,0.42082197344119754,1.0,1.0,0.3333333333333333,0.0,0.0,1
0.5713962722308414,0.07314865721632824,0.0,0.0,0.0,0.5,0.5,3
0.6903992658878408,0.7627336788898864,0.0,0.0,0.3333333333333333,0.5,1.0,3
0.9283545568971883,0.8123455019597325,0.0,0.0,0.6666666666666666,0.5,0.5,3
0.5942785951791214,0.8473581364561391,1.0,1.0,0.6666666666666666,0.5,0.5,2
0.5933112809915649,0.44154799357021446,0.0,0.0,0.3333333333333333,0.5,1.0,3
0.5391988965192924,0.4812313720626471,0.0,0.0,0.3333333333333333,0.5,0.5,3
0.7717792236806752,0.4812313720626471,0.0,0.0,0.3333333333333333,1.0,1.0,3
0.4223125100338951,0.5715233722369266,0.0,1.0,0.3333333333333333,0.0,0.0,4
0.49988065405414356,0.19972906523540823,0.0,0.0,0.0,0.5,0.0,0
0.4311452707397785,0.19972906523540823,1.0,1.0,0.3333333333333333,0.5,0.5,2
0.5200954285415106,0.4616731740996407,0.0,0.0,0.3333333333333333,0.5,0.5,3
0.48635197397539465,0.25530032501638056,0.0,1.0,0.3333333333333333,0.5,0.5,4
0.882392657704294,0.5368026318436194,0.0,0.0,0.3333333333333333,1.0,1.0,3
0.7400183899247986,0.5368026318436194,0.0,0.0,0.3333333333333333,1.0,1.0,3
0.6531469049125763,0.399458130470816,0.0,0.0,0.0,0.5,1.0,3
0.6901576322858206,0.35465096404356755,1.0,1.0,0.3333333333333333,0.5,0.0,1
0.613017414704461,0.4616731740996407,0.0,1.0,0.3333333333333333,0.5,0.0,4
0.554747613797735,0.3774159580727603,0.0,1.0,0.3333333333333333,0.5,0.5,4
0.48604478832484,0.17018119688128852,1.0,1.0,0.3333333333333333,0.5,0.5,2
0.5441604882253164,0.3067512752914814,0.0,0.0,0.0,0.0,1.0,3
0.6822299745203865,0.22807055602448756,1.0,1.0,0.3333333333333333,0.5,0.0,1
0.590913221632589,0.4616731740996407,0.0,1.0,0.3333333333333333,0.5,0.5,4
0.5828500424325342,0.6663436844942932,0.0,0.0,0.3333333333333333,0.5,0.5,3
0.7577003195691749,0.35465096404356755,1.0,1.0,0.3333333333333333,1.0,0.0,2
0.49417611423279406,0.2815023068272393,1.0,1.0,0.3333333333333333,0.5,1.0,2
0.6552150532637997,0.17018119688128852,1.0,1.0,0.3333333333333333,0.5,0.5,2
0.7330511871723873,0.4812313720626471,0.0,1.0,0.3333333333333333,1.0,0.5,4
0.47487763387076276,0.22807055602448756,1.0,1.0,0.3333333333333333,0.5,1.0,2
0.6953327067049386,0.5715233722369266,1.0,1.0,0.6666666666666666,1.0,1.0,2
0.26624141755329644,0.19972906523540823,0.0,0.0,0.0,0.0,0.0,0
0.5966680616478345,0.8697558889459596,0.0,0.0,0.6666666666666666,0.5,0.0,0
0.5231618944557338,0.2815023068272393,1.0,1.0,0.3333333333333333,0.5,1.0,2
0.473282274081619,0.35465096404356755,0.0,0.0,0.0,0.5,0.5,3
0.302502917116408,0.5543800292789753,0.0,1.0,0.3333333333333333,0.0,0.0,4
0.44953099680587505,0.35465096404356755,0.0,0.0,0.0,0.5,1.0,3
0.6245677281016733,0.44154799357021446,0.0,0.0,0.3333333333333333,1.0,1.0,3
0.5532896850711863,0.3311141298970859,1.0,1.0,0.3333333333333333,0.5,0.0,1
0.7228041202212597,0.19972906523540823,1.0,1.0,0.3333333333333333,0.5,1.0,2
0.6416852039908092,0.3311141298970859,0.0,0.0,0.0,0.5,1.0,3
0.3377140370018497,0.2815023068272393,0.0,0.0,0.0,0.0,0.0,0
0.524916786976305,0.6663436844942932,0.0,0.0,0.3333333333333333,0.5,0.5,3
0.7699373068641068,0.10702221005607315,1.0,1.0,0.3333333333333333,0.5,0.0,1
0.49507820156172544,0.5187686279373529,1.0,1.0,0.3333333333333333,0.5,1.0,2
0.7943899027011024,0.2815023068272393,0.0,0.0,0.0,0.5,1.0,3
0.5615093924640885,0.9020533455038442,0.0,0.0,0.6666666666666666,0.0,0.0,0
0.5505939127023861,0.4616731740996407,0.0,0.0,0.3333333333333333,0.5,0.5,3
0.49055161458799135,0.6205510386766053,1.0,1.0,0.6666666666666666,0.0,0.0,1
0.4049992759714078,0.2815023068272393,0.0,1.0,0.3333333333333333,0.0,0.0,4
0.7210030785711575,0.35465096404356755,1.0,1.0,0.3333333333333333,1.0,0.5,2
0.6257321172207858,0.2815023068272393,0.0,0.0,0.0,1.0,1.0,3
0.4592950387926763,0.13931966661395867,0.0,0.0,0.0,0.5,0.5,3
0.4869139436593049,0.17018119688128852,1.0,1.0,0.3333333333333333,0.5,1.0,2
0.6135068091970847,0.35465096404356755,0.0,0.0,0.0,0.5,0.5,3
0.4828145590954077,0.5368026318436194,1.0,1.0,0.6666666666666666,0.5,0.0,1
0.5682641934466851,0.7230503003974533,1.0,1.0,0.6666666666666666,0.5,0.0,1
0.5901584459643678,0.3067512752914814,0.0,0.0,0.0,0.5,0.5,3
0.651603711917661,0.6514125689439356,0.0,0.0,0.3333333333333333,0.5,1.0,3
0.5383132437649156,0.5882535821187207,0.0,0.0,0.3333333333333333,0.5,0.0,0
0.4928327753223817,0.5187686279373529,0.0,0.0,0.3333333333333333,0.5,1.0,3
0.6544268184660199,0.19972906523540823,0.0,0.0,0.0,0.5,0.5,3
0.8165933954125066,0.3311141298970859,1.0,1.0,0.3333333333333333,0.5,1.0,2
0.8024069614274181,0.4812313720626471,0.0,0.0,0.3333333333333333,1.0,1.0,3
0.43196028928671254,0.07314865721632824,1.0,1.0,0.3333333333333333,0.5,0.5,2
0.5545698551594175,0.6809604372980553,0.0,0.0,0.3333333333333333,0.5,0.5,3
0.30570306054809127,0.6361532708708069,0.0,1.0,0.6666666666666666,0.0,0.0,4
0.6329208673552816,0.5187686279373529,0.0,0.0,0.3333333333333333,0.5,1.0,3
0.32477625972927876,0.44154799357021446,0.0,0.0,0.3333333333333333,0.0,0.0,0
0.5754472576879739,0.4812313720626471,0.0,0.0,0.3333333333333333,0.5,0.5,3
0.4591489876244517,0.35465096404356755,1.0,1.0,0.3333333333333333,0.5,0.5,2
0.5682936570906193,0.4812313720626471,0.0,0.0,0.3333333333333333,0.5,1.0,3
0.8408001888871983,0.9429045461622882,0.0,0.0,0.6666666666666666,1.0,1.0,3
0.555661906286185,0.4812313720626471,0.0,0.0,0.3333333333333333,0.5,1.0,3
0.6150260429568237,0.399458130470816,0.0,0.0,0.0,0.5,0.5,3
0.47320681283914995,0.42082197344119754,1.0,1.0,0.3333333333333333,0.5,1.0,2
0.6366702418011735,0.07314865721632824,1.0,1.0,0.3333333333333333,0.5,1.0,2
0.5583837694789818,0.22807055602448756,1.0,1.0,0.3333333333333333,0.5,0.5,2
0.5202006396586899,0.3774159580727603,0.0,1.0,0.3333333333333333,0.5,1.0,4
0.43239378241118,0.42082197344119754,0.0,0.0,0.3333333333333333,0.5,0.0,0
0.43101493775031785,0.25530032501638056,1.0,1.0,0.3333333333333333,0.5,0.5,2
0.6536311443417329,0.44154799357021446,1.0,1.0,0.3333333333333333,1.0,1.0,2
0.49332361358578064,0.42082197344119754,0.0,0.0,0.3333333333333333,0.5,0.0,0
0.5126432008732595,0.25530032501638056,0.0,0.0,0.0,0.5,0.5,3
0.8097249684895005,0.7497562895727303,1.0,1.0,0.6666666666666666,1.0,0.0,2
0.5436776974332077,0.5882535821187207,0.0,1.0,0.6666666666666666,0.5,0.0,4
0.5824381755768729,0.7365316970790277,0.0,0.0,0.3333333333333333,0.5,1.0,3
0.5890135934432206,0.3774159580727603,0.0,0.0,0.0,1.0,0.5,3
0.5280899231095859,0.891453595887187,0.0,0.0,0.6666666666666666,0.5,0.0,0
0.7243807993718036,0.3067512752914814,0.0,1.0,0.3333333333333333,0.5,1.0,4
0.7005828710121837,0.35465096404356755,0.0,1.0,0.3333333333333333,1.0,0.5,4
0.33879055157642124,0.5543800292789753,0.0,0.0,0.3333333333333333,0.0,0.0,0
0.7226152585913148,0.7093019280871347,0.0,0.0,0.3333333333333333,0.5,1.0,3
0.48169829378468143,0.4812313720626471,0.0,0.0,0.3333333333333333,0.5,0.5,3
0.4435350286813835,0.3774159580727603,0.0,0.0,0.0,0.5,0.5,3
0.816960305720063,0.9814850330582221,1.0,1.0,1.0,1.0,0.5,2
0.3198596019725007,0.9227793656328616,0.0,0.0,0.6666666666666666,0.0,0.0,0
0.4491679414567304,0.07314865721632824,0.0,1.0,0.3333333333333333,0.5,0.0,4
0.5889676048811097,0.42082197344119754,1.0,1.0,0.3333333333333333,0.5,0.5,2
0.8244429719896293,0.7627336788898864,0.0,0.0,0.3333333333333333,1.0,1.0,3
0.5248566504840881,0.44154799357021446,0.0,0.0,0.3333333333333333,0.0,0.0,0
0.5950902986197253,0.4812313720626471,0.0,0.0,0.3333333333333333,0.5,1.0,3
0.48269694417912457,0.3311141298970859,0.0,1.0,0.3333333333333333,0.5,0.5,4
0.5701941685280815,0.10702221005607315,0.0,0.0,0.0,0.5,1.0,3
0.6364734097275986,0.44154799357021446,1.0,1.0,0.3333333333333333,1.0,1.0,2
0.46614812468620936,0.3067512752914814,1.0,1.0,0.3333333333333333,0.5,0.0,1
0.5396236207210864,0.2815023068272393,1.0,1.0,0.3333333333333333,0.5,0.0,1
0.5547892079748252,0.4812313720626471,0.0,0.0,0.3333333333333333,0.5,1.0,3
0.7187079255808853,0.5543800292789753,0.0,1.0,0.3333333333333333,1.0,0.5,4
0.6026041013148477,0.7365316970790277,0.0,0.0,0.3333333333333333,0.5,0.0,0
0.2641944016824909,0.2815023068272393,0.0,1.0,0.3333333333333333,0.0,0.0,4
0.5757195793391923,0.25530032501638056,0.0,0.0,0.0,0.5,0.5,3
0.39765759428245506,0.10702221005607315,0.0,1.0,0.3333333333333333,0.5,0.5,4
0.3207106132996009,0.5187686279373529,0.0,0.0,0.3333333333333333,0.0,0.0,0
0.8348378074044158,0.5187686279373529,0.0,0.0,0.3333333333333333,1.0,1.0,3
0.5100204601599383,0.6045901032380545,0.0,0.0,0.3333333333333333,0.5,0.0,0
0.46935219634199926,0.25530032501638056,0.0,0.0,0.0,0.5,1.0,3
0.5099791787251753,0.10702221005607315,0.0,1.0,0.3333333333333333,0.0,0.0,4
0.668739386828996,0.7754729374847651,0.0,0.0,0.3333333333333333,0.5,1.0,3
0.5220826684913138,0.42082197344119754,0.0,0.0,0.3333333333333333,0.5,1.0,3
0.4971824932699108,0.6361532708708069,1.0,1.0,0.6666666666666666,0.0,0.0,1
0.6462976831697894,0.7093019280871347,0.0,0.0,0.3333333333333333,0.5,0.5,3
0.7289340046980031,0.9020533455038442,0.0,0.0,0.6666666666666666,1.0,0.0,3
0.5861509533375162,0.7230503003974533,0.0,0.0,0.3333333333333333,0.5,0.0,0
0.3855212312425781,0.5368026318436194,1.0,1.0,0.6666666666666666,0.0,0.0,1
0.5167863888517883,0.3774159580727603,0.0,0.0,0.0,0.5,1.0,3
0.5902078576191492,0.17018119688128852,0.0,0.0,0.0,0.5,0.5,3
0.3586705829657626,0.19972906523540823,0.0,1.0,0.3333333333333333,0.0,0.0,4
0.5806975360058833,0.8806895025334627,1.0,1.0,1.0,0.5,0.0,1
0.2840206028531362,0.25530032501638056,0.0,1.0,0.3333333333333333,0.0,0.0,4
0.4396399503890872,0.17018119688128852,1.0,1.0,0.3333333333333333,0.5,0.5,2
0.4091068516450579,0.35465096404356755,0.0,0.0,0.0,0.5,1.0,3
0.5151053721366297,0.399458130470816,0.0,0.0,0.0,0.5,0.5,3
0.5712534864633648,0.35465096404356755,0.0,0.0,0.0,0.5,0.5,3
0.4835196746631472,0.2815023068272393,0.0,0.0,0.0,0.5,0.5,3
0.864955078066264,0.2815023068272393,0.0,0.0,0.0,0.5,0.5,3
0.8016573559359327,0.7497562895727303,0.0,0.0,0.3333333333333333,1.0,0.5,3
0.41422542919111177,0.13931966661395867,0.0,0.0,0.0,0.5,0.5,3
0.4885272154559481,0.13931966661395867,0.0,0.0,0.0,0.5,1.0,3
0.6083943319747124,0.25530032501638056,0.0,0.0,0.0,0.5,1.0,3
0.5453905077101818,0.7230503003974533,0.0,0.0,0.3333333333333333,0.0,0.0,0
0.5462486106014179,0.4616731740996407,0.0,0.0,0.3333333333333333,0.5,0.0,0
0.29377622479339816,0.22807055602448756,0.0,1.0,0.3333333333333333,0.0,0.0,4
0.34230625348073956,0.5882535821187207,0.0,0.0,0.3333333333333333,0.0,0.0,0
0.5813837279977675,0.35465096404356755,0.0,0.0,0.0,1.0,0.0,0
0.6957448617827793,0.17018119688128852,0.0,0.0,0.0,0.0,1.0,3
0.5790627999806446,0.8473581364561391,0.0,1.0,0.6666666666666666,0.0,0.0,4
0.48692258447358705,0.4616731740996407,1.0,1.0,0.3333333333333333,0.5,0.5,2
0.5200144821118865,0.5368026318436194,0.0,0.0,0.3333333333333333,0.5,0.5,3
0.44927967872985375,0.3311141298970859,1.0,1.0,0.3333333333333333,0.5,0.0,1
0.5227312837192173,0.7230503003974533,0.0,0.0,0.3333333333333333,0.5,0.5,3
0.5515232569514125,0.19972906523540823,0.0,0.0,0.0,0.5,0.5,3
0.4538950098460216,0.2815023068272393,1.0,1.0,0.3333333333333333,0.5,0.0,1
0.5581471689128035,0.4616731740996407,1.0,1.0,0.3333333333333333,0.0,0.0,1
0.41562637690055754,0.22807055602448756,0.0,0.0,0.0,0.5,1.0,3
0.49104038223328145,0.7365316970790277,0.0,0.0,0.3333333333333333,0.5,1.0,3
0.5104372147518486,0.4616731740996407,0.0,0.0,0.3333333333333333,0.5,0.0,0
0.5276395347412726,0.25530032501638056,0.0,0.0,0.0,0.5,0.5,3
0.39933217665985576,0.13931966661395867,1.0,1.0,0.3333333333333333,0.5,1.0,2
0.5191070014731656,0.5368026318436194,1.0,1.0,0.6666666666666666,0.0,0.0,1
0.5121665971573185,0.6514125689439356,1.0,1.0,0.6666666666666666,0.0,0.0,1
0.5222600118540752,0.19972906523540823,1.0,1.0,0.3333333333333333,0.5,0.5,2
0.6155437860025164,0.4616731740996407,0.0,0.0,0.3333333333333333,0.5,1.0,3
0.48789373528928764,0.19972906523540823,0.0,0.0,0.0,0.5,0.5,3
0.5825241576193425,0.2815023068272393,0.0,0.0,0.0,0.0,0.0,0
0.37231030389382397,0.4616731740996407,0.0,0.0,0.3333333333333333,0.0,0.0,0
0.48441054359323377,0.3311141298970859,0.0,1.0,0.3333333333333333,0.5,1.0,4
0.5959111979969738,0.17018119688128852,1.0,1.0,0.3333333333333333,0.5,0.5,2
0.48577205887746927,0.8002709347645922,1.0,1.0,0.6666666666666666,0.0,0.0,1
0.44193622136448746,0.2815023068272393,0.0,0.0,0.0,0.5,0.5,3
0.5628287766406155,0.7754729374847651,1.0,1.0,0.6666666666666666,0.5,1.0,2
0.7030151028136074,0.4812313720626471,0.0,0.0,0.3333333333333333,1.0,0.5,3
0.4935198158021241,0.8002709347645922,1.0,1.0,0.6666666666666666,0.0,0.0,1
0.2744438193382991,0.399458130470816,0.0,0.0,0.0,0.0,0.0,0
0.4817419441874969,0.5002536609955746,0.0,0.0,0.3333333333333333,0.5,0.0,0
0.6416468605804844,0.4812313720626471,0.0,0.0,0.3333333333333333,0.5,0.0,0
0.5068983921504606,0.5187686279373529,1.0,1.0,0.3333333333333333,0.5,0.0,1
0.8187591132682708,0.6361532708708069,0.0,1.0,0.6666666666666666,1.0,1.0,4
0.40309357027170944,0.22807055602448756,0.0,0.0,0.0,0.5,0.5,3
0.5025519692540883,0.399458130470816,0.0,0.0,0.0,0.5,1.0,3
0.6012309909320386,0.5002536609955746,1.0,1.0,0.3333333333333333,0.5,0.5,2
0.8820372475183358,0.4812313720626471,0.0,0.0,0.3333333333333333,1.0,1.0,3
0.5413733403055148,0.3067512752914814,0.0,0.0,0.0,0.5,0.5,3
0.7191049255572732,0.44154799357021446,0.0,1.0,0.3333333333333333,0.0,0.0,4
0.5039575727105863,0.399458130470816,0.0,0.0,0.0,0.5,0.5,3
0.5018435097669338,0.25530032501638056,1.0,1.0,0.3333333333333333,0.5,0.0,1
0.3754505538244925,0.6952757921747934,0.0,1.0,0.6666666666666666,0.0,0.0,4
0.6005984086319813,0.399458130470816,1.0,1.0,0.3333333333333333,0.5,1.0,2
0.6275476936813568,0.3311141298970859,0.0,0.0,0.0,1.0,1.0,3
0.6478187664815078,0.17018119688128852,0.0,0.0,0.0,0.5,0.5,3
0.5186932368908688,0.7093019280871347,0.0,0.0,0.3333333333333333,0.5,0.5,3
0.45827178976661564,0.6952757921747934,0.0,0.0,0.3333333333333333,0.0,0.0,0
0.5571846189123397,0.8697558889459596,0.0,0.0,0.6666666666666666,0.5,1.0,3
0.6513685450987761,0.5002536609955746,0.0,1.0,0.3333333333333333,0.5,1.0,4
0.6982425619879872,0.4616731740996407,1.0,1.0,0.3333333333333333,0.0,0.5,1
0.5641262112357446,0.25530032501638056,0.0,0.0,0.0,0.5,1.0,3
0.8069013437281852,0.3774159580727603,0.0,0.0,0.0,1.0,1.0,3
0.5602464652415575,0.6952757921747934,1.0,1.0,0.6666666666666666,0.5,0.5,2
0.5029790820032519,0.6809604372980553,0.0,1.0,0.6666666666666666,0.5,0.5,4
0.4260418569430655,0.25530032501638056,0.0,1.0,0.3333333333333333,0.5,0.0,4
0.8175468401444712,0.3067512752914814,0.0,1.0,0.3333333333333333,1.0,0.5,4
0.7676491575103297,0.6205510386766053,1.0,1.0,0.6666666666666666,1.0,0.5,2
0.7004429745788733,0.7879826473541285,0.0,0.0,0.3333333333333333,0.5,0.5,3
0.7902466168913225,0.6514125689439356,0.0,1.0,0.6666666666666666,1.0,0.5,4
0.7642059435339823,0.25530032501638056,1.0,1.0,0.3333333333333333,0.5,1.0,2
0.5686434086542016,0.07314865721632824,1.0,1.0,0.3333333333333333,0.5,1.0,2
0.3418789906513098,0.6361532708708069,0.0,0.0,0.3333333333333333,0.0,0.0,0
0.5325009695809542,0.6045901032380545,0.0,0.0,0.3333333333333333,0.5,0.5,3
0.6790690281916579,0.399458130470816,0.0,0.0,0.0,0.5,1.0,3
0.19757437540758493,0.7627336788898864,1.0,1.0,0.6666666666666666,0.0,0.0,1
0.6315803366488858,0.5882535821187207,1.0,1.0,0.6666666666666666,0.5,0.5,2
0.4075862829711689,0.5002536609955746,0.0,0.0,0.3333333333333333,0.0,0.0,0
0.49398016607108064,0.6952757921747934,0.0,0.0,0.3333333333333333,0.5,0.0,0
0.8282005247318983,0.6205510386766053,0.0,0.0,0.3333333333333333,0.5,0.0,0
0.6269464945945648,0.42082197344119754,0.0,1.0,0.3333333333333333,0.5,0.5,4
0.46492214995055503,0.19972906523540823,1.0,1.0,0.3333333333333333,0.0,0.0,1
0.35111495211931193,0.42082197344119754,0.0,1.0,0.3333333333333333,0.0,0.0,4
0.4856507985797717,0.19972906523540823,1.0,1.0,0.3333333333333333,0.5,1.0,2
0.23953062067618414,0.13931966661395867,0.0,1.0,0.3333333333333333,0.0,0.0,4
0.4183422730973032,0.5543800292789753,0.0,0.0,0.3333333333333333,0.0,0.0,0
0.632335624350931,0.22807055602448756,0.0,0.0,0.0,0.5,0.0,0
0.6174053940751884,0.25530032501638056,1.0,1.0,0.3333333333333333,0.5,0.5,2
0.2825754932503445,0.22807055602448756,0.0,1.0,0.3333333333333333,0.0,0.0,4
0.38193312833468457,0.3311141298970859,0.0,0.0,0.0,0.0,0.0,0
0.5025896701377187,0.3774159580727603,0.0,0.0,0.0,0.5,1.0,3
0.27288353195301884,0.5187686279373529,0.0,0.0,0.3333333333333333,0.0,0.0,0
0.5620725958558366,0.6809604372980553,1.0,1.0,0.6666666666666666,0.0,0.0,1
